This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"December 3, 2016",0,0.233824153
"December 4, 2016",0,0.159108609
"December 5, 2016",0,0.159108609
"December 6, 2016",0,0.159108609
"December 7, 2016",0,0.159108609
"December 8, 2016",0,0
"December 9, 2016",0,0
"December 10, 2016",0.050628317,0.050628317
"December 11, 2016",0.137172354,0.187800671
"December 12, 2016",0,0.187800671
"December 13, 2016",0.451397438,0.639198109
"December 14, 2016",0.025299029,0.664497138
"December 15, 2016",0.039218585,0.703715723
"December 16, 2016",1.1068498,1.810565523
"December 17, 2016",0,1.759937206
"December 18, 2016",0,1.622764851
"December 19, 2016",0,1.622764851
"December 20, 2016",0.100337239,1.271704652
"December 21, 2016",0,1.246405623
"December 22, 2016",3.017719851,4.224906889
"December 23, 2016",0,3.118057089
"December 24, 2016",0,3.118057089
"December 25, 2016",0,3.118057089
"December 26, 2016",0.02526925,3.143326339
"December 27, 2016",0.96862474,4.01161384
"December 28, 2016",0.158487029,4.170100869
"December 29, 2016",0,1.152381019
"December 30, 2016",0,1.152381019
"December 31, 2016",0.200209364,1.352590383
"January 1, 2017",0,1.352590383
"January 2, 2017",0.014020412,1.341341545
"January 3, 2017",0,0.372716805
"January 4, 2017",0,0.214229776
"January 5, 2017",0,0.214229776
"January 6, 2017",0,0.214229776
"January 7, 2017",0,0.014020412
"January 8, 2017",0,0.014020412
"January 9, 2017",0,0
"January 10, 2017",0,0
"January 11, 2017",0,0
"January 12, 2017",0,0
"January 13, 2017",0,0
"January 14, 2017",0,0
"January 15, 2017",0,0
"January 16, 2017",0,0
"January 17, 2017",0,0
"January 18, 2017",0,0
"January 19, 2017",0,0
"January 20, 2017",0,0
"January 21, 2017",0.007559108,0.007559108
"January 22, 2017",0,0.007559108
"January 23, 2017",0,0.007559108
"January 24, 2017",0,0.007559108
"January 25, 2017",0,0.007559108
"January 26, 2017",0,0.007559108
"January 27, 2017",0,0.007559108
"January 28, 2017",0,0
"January 29, 2017",0.033176417,0.033176417
"January 30, 2017",0,0.033176417
"January 31, 2017",0.007979638,0.041156055
"February 1, 2017",0.533255238,0.574411293
"February 2, 2017",0,0.574411293
"February 3, 2017",0,0.574411293
"February 4, 2017",0,0.574411293
"February 5, 2017",0,0.541234876
"February 6, 2017",0,0.541234876
"February 7, 2017",0,0.533255238
"February 8, 2017",0,0
"February 9, 2017",0,0
"February 10, 2017",0,0
"February 11, 2017",0,0
"February 12, 2017",0,0
"February 13, 2017",1.731352553,1.731352553
"February 14, 2017",0,1.731352553
"February 15, 2017",0,1.731352553
"February 16, 2017",0.456525382,2.187877935
"February 17, 2017",1.577166369,3.765044304
"February 18, 2017",0.128353399,3.893397703
"February 19, 2017",0,3.893397703
"February 20, 2017",0,2.16204515
"February 21, 2017",0,2.16204515
"February 22, 2017",0.083797358,2.245842508
"February 23, 2017",0,1.789317126
"February 24, 2017",0,0.212150757
"February 25, 2017",2.723252808,2.807050166
"February 26, 2017",0,2.807050166
"February 27, 2017",0,2.807050166
"February 28, 2017",0,2.807050166
"March 1, 2017",0,2.723252808
"March 2, 2017",0.044230774,2.767483582
"March 3, 2017",0,2.767483582
"March 4, 2017",0,0.044230774
"March 5, 2017",0.034773417,0.079004191
"March 6, 2017",0,0.079004191
"March 7, 2017",0,0.079004191
"March 8, 2017",0.03532983,0.11433402
"March 9, 2017",0,0.070103247
"March 10, 2017",0,0.070103247
"March 11, 2017",0.00541175,0.075514996
"March 12, 2017",0,0.040741579
"March 13, 2017",0,0.040741579
"March 14, 2017",0,0.040741579
"March 15, 2017",0,0.00541175
"March 16, 2017",0,0.00541175
"March 17, 2017",0,0.00541175
